seq_label,lstm_ae_pred,lstm_ae_score
0,0,0.2557253564922912
0,0,0.22944699414819913
0,0,0.22258564959271707
0,0,0.2525213641159834
0,0,0.30723647948215943
0,0,0.3668233739618578
0,0,0.351802742799401
0,0,0.4140994191462808
0,0,0.3629320897199786
0,0,0.3740760134933815
0,0,0.5099344783665425
0,0,0.5938968189324437
0,1,0.6952767763468374
0,0,0.6499089364333707
0,0,0.5666375478852783
0,0,0.5231532277651846
0,0,0.4104172538082309
0,0,0.3455675888507159
0,0,0.3073513785563192
0,0,0.2527185150244956
0,0,0.26730662241194436
0,0,0.08777111172746024
0,0,0.1010277422140015
0,0,0.18687637003798738
0,0,0.4122691436912042
0,0,0.5386774720038295
0,0,0.4846130308459579
0,0,0.49535207903509504
0,0,0.4898787421477616
0,0,0.43165089619831126
0,0,0.42114299455035403
0,0,0.5844769971128972
0,0,0.5665916625720793
0,0,0.5517615490675493
0,0,0.33723165116256837
0,0,0.34804997098619506
0,0,0.2810310760232147
0,0,0.21604945779847387
0,0,0.12772667417283715
0,0,0.12535142319123516
0,0,0.10079927511454935
0,0,0.09122337150593172
0,0,0.1557747273177066
0,0,0.23915729774984773
0,0,0.28363296598809384
0,0,0.27623756458095894
0,0,0.33357419857364645
0,0,0.3717886868023348
0,0,0.27816716793306356
0,0,0.19021684818032866
0,0,0.20824028116928467
0,0,0.2430325080356809
0,0,0.3408955360902568
0,0,0.42960350623810645
0,0,0.46025011053250975
0,0,0.4805231614140841
0,0,0.39800665248669614
0,0,0.33052761096915145
0,0,0.40862772517062684
0,0,0.40059959959046104
0,0,0.27746778602076977
0,0,0.3385308384370588
0,0,0.4022885949058467
0,0,0.5328897787550626
0,0,0.5314984146714433
0,0,0.46525168503471814
0,0,0.3223652576706785
0,0,0.39385216501598397
0,0,0.29780088686295214
0,0,0.2294153602043155
0,0,0.15913703329538867
0,0,0.13936572596549038
0,0,0.12204857406100662
0,0,0.11825055852577955
0,0,0.11850663776681009
0,0,0.10341368058389787
0,0,0.0589211898704156
0,0,0.06382487687272063
0,0,0.03919983820987135
0,0,0.03187625465452686
0,0,0.036953349481988924
0,0,0.0464387565912334
0,0,0.06353470887388608
0,0,0.06951417967010118
0,0,0.07315801406520904
0,0,0.0672364715918017
0,0,0.12249126802202566
0,0,0.14957288781348113
0,0,0.1915842909618005
0,0,0.32979996551860163
0,0,0.31018340258797467
0,0,0.29053379668216517
0,0,0.29314924571253176
0,0,0.24876701262861742
0,0,0.29331346310321477
0,0,0.16221954671036456
0,0,0.17176951051350087
0,0,0.14854877456796084
